id,hopital,pays,region,type_dechet,poids_kg,cout_traitement,niveau_risque,mode_elimination,date_collecte,distance_traitement_km,conformite,type_conteneur,incident,entreprise_transport,service_origine
470,CHU de Treichville,Côte d'Ivoire,Abidjan,Piqûres/Coupures,267.45,32653.73,Élevé,Autoclave,2024-09-09,5.28,Oui,Sac jaune,Non,CleanMed,Chirurgie
406,Hôpital Régional de Thiès,Sénégal,Saint-Louis,Pharmaceutiques,3.75,546.84,Moyen,Incinération,2023-02-25,72.47,Partielle,Sac rouge,Non,CleanMed,Pharmacie
418,CHR de Franceville,Gabon,Ogooué-Maritime,Infectieux,44.46,9075.67,Élevé,Incinération,2024-03-06,60.1,En attente,Fût,Non,SafeWaste,Maladies Infectieuses
326,Centre Médical de Kinshasa,RDC,Nord-Kivu,Piqûres/Coupures,249.63,27701.22,Élevé,Autoclave,2024-06-02,227.97,Non,Sac jaune,Non,BioLogistics,Vaccination
72,CHUD Borgou,Bénin,Atlantique,Pharmaceutiques,60.05,9520.04,Moyen,Incinération,2024-05-28,196.96,Oui,Carton DASRI,Non,BioLogistics,Pharmacie
408,Clinique Chambrier,Gabon,Woleu-Ntem,Infectieux,110.32,26590.22,Élevé,Incinération,2023-04-14,247.05,Partielle,Sac rouge,Non,Hopital Service,Chirurgie
466,Hôpital Mère-Enfant de Bingerville,Côte d'Ivoire,San-Pédro,Infectieux,362.26,40345.71,Élevé,Autoclave,2023-03-26,81.25,,Conteneur rigide,Non,BioLogistics,Maladies Infectieuses
385,Clinique Bonanjo,Cameroun,Sud,Radioactifs,326.46,74596.96,Élevé,Incinération,2024-07-19,200.38,Oui,Sac rouge,Non,BioLogistics,Oncologie
639,Centre de Santé de Mbour,Sénégal,Kaolack,Pharmaceutiques,478.77,73718.36,Moyen,Incinération,2023-01-24,239.26,Oui,Carton DASRI,Non,BioLogistics,Soins Palliatifs
685,CHR de Daloa,Côte d'Ivoire,Poro,Piqûres/Coupures,238.74,49182.45,Élevé,Incinération,2024-11-28,29.48,Partielle,Carton DASRI,Non,CleanMed,Soins Intensifs
338,CHR de Port-Gentil,Gabon,Ogooué-Maritime,Piqûres/Coupures,151.33,19220.37,Élevé,Autoclave,2023-02-05,130.51,En attente,Sac rouge,Non,EcoTrans,Soins Intensifs
632,Polyclinique Internationale Sainte Anne-Marie (PISAM),Côte d'Ivoire,San-Pédro,Radioactifs,346.57,83092.85,Élevé,Incinération,2024-11-13,110.52,Non,Conteneur rigide,Non,EcoTrans,Radiologie
463,CHU de Libreville,Gabon,Estuaire,Organiques,456.73,8699.14,Faible,Enfouissement,2023-04-14,130.51,Oui,Conteneur rigide,Non,CleanMed,Restauration
617,Clinique Chambrier,Gabon,Ogooué-Maritime,Pharmaceutiques,55.52,8160.39,Moyen,Incinération,2023-03-09,130.51,Partielle,Sac rouge,Non,SafeWaste,Oncologie
313,CHU de Libreville,Gabon,Ngounié,Organiques,249.63,4840.34,Faible,Enfouissement,2024-08-24,82.34,Oui,Sac jaune,Non,BioLogistics,Restauration
328,Hôpital Général de Référence de Kinshasa,RDC,Kinshasa,Pharmaceutiques,414.87,56258.32,Moyen,Incinération,2023-08-02,69.61,Partielle,Sac rouge,Non,CleanMed,Pharmacie
204,Clinique Chambrier,Gabon,Woleu-Ntem,Infectieux,102.68,21761.1,Élevé,Incinération,2024-09-01,66.42,,Carton DASRI,Non,CleanMed,Laboratoire
300,CHU de Yopougon,Côte d'Ivoire,Lagunes,Radioactifs,249.63,56167.61,Élevé,Incinération,2023-02-06,162.42,Oui,Fût,Non,SafeWaste,Oncologie
112,CNHU Hubert Koutoukou Maga,Bénin,Atlantique,Chimiques,131.59,14176.55,Moyen,Désinfection chimique,2023-09-09,130.51,Oui,Carton DASRI,Non,SafeWaste,Laboratoire
53,CHR Tsévié,Togo,Savanes,Piqûres/Coupures,167.78,36333.55,Élevé,Incinération,2024-04-26,63.78,,Sac jaune,Non,EcoTrans,Vaccination
395,Hôpital Ndamatou,Sénégal,Fatick,Chimiques,23.78,2424.8,Moyen,Désinfection chimique,2024-03-24,196.29,En attente,Carton DASRI,Non,Hopital Service,Maintenance
25,Fondation Jeanne Ebori,Gabon,Estuaire,Pharmaceutiques,249.63,34528.44,Moyen,Incinération,2023-07-20,140.14,Partielle,Sac rouge,Non,EcoTrans,Pharmacie
270,CHU de Suru-Léré,Bénin,Atacora,Infectieux,249.63,32272.42,Élevé,Autoclave,2023-10-06,130.51,Oui,Sac rouge,Non,,Urgences
554,Hôpital de Panzi,RDC,Kinshasa,Piqûres/Coupures,381.19,83775.24,Élevé,Incinération,2023-05-06,38.85,Partielle,Conteneur rigide,Non,SafeWaste,Soins Intensifs
265,Hôpital Général Idrissa Pouye,Sénégal,Diourbel,Pharmaceutiques,413.16,58763.79,Moyen,Incinération,2023-05-13,203.21,En attente,Sac jaune,Non,SafeWaste,Pharmacie
329,Fondation Jeanne Ebori,Gabon,Haut-Ogooué,Infectieux,141.48,17756.13,Élevé,Autoclave,2024-03-10,191.66,Oui,Sac rouge,Non,BioLogistics,Maladies Infectieuses
34,Hôpital Régional d'Ebolowa,Cameroun,Ouest,Infectieux,310.18,74391.37,Élevé,Incinération,2024-10-12,130.51,,Sac rouge,Non,SafeWaste,Maladies Infectieuses
514,Hôpital Régional de Mouila,Gabon,Ngounié,Pharmaceutiques,205.4,32403.68,Moyen,Incinération,2023-12-19,89.22,Non,Sac jaune,Non,BioLogistics,Pharmacie
417,Hôpital Régional de Bafoussam,Cameroun,Littoral,Organiques,249.63,5287.8,Faible,Enfouissement,2024-03-01,185.44,Oui,Carton DASRI,Non,CleanMed,Restauration
310,Hôpital de Panzi,RDC,Sud-Kivu,Piqûres/Coupures,273.78,61241.11,Élevé,Incinération,2024-10-28,8.63,Non,Conteneur rigide,Oui,Hopital Service,Urgences
174,Hôpital Aristide Le Dantec,Sénégal,Kaolack,Organiques,403.4,8510.0,Faible,Enfouissement,2024-09-15,130.51,Partielle,Fût,Non,SafeWaste,Maternité
666,Clinique Mahouna,Bénin,Borgou,Radioactifs,37.09,8943.85,Élevé,Incinération,2024-08-18,191.81,Partielle,Sac rouge,Non,CleanMed,Oncologie
683,CHR d'Oyem,Gabon,Ngounié,Radioactifs,453.15,92432.54,Élevé,Incinération,2024-01-10,130.51,Partielle,Fût,Non,BioLogistics,Oncologie
494,Hôpital Général de Matadi,RDC,Kinshasa,Organiques,458.4,9669.65,Faible,Enfouissement,2024-07-20,26.3,,Sac jaune,Non,EcoTrans,Maternité
443,CHUD Ouémé-Plateau,Bénin,Borgou,Radioactifs,30.7,6941.91,Élevé,Incinération,2023-09-10,144.32,En attente,Carton DASRI,Non,,Oncologie
58,Hôpital Gynéco-Obstétrique,Cameroun,Ouest,Pharmaceutiques,220.66,35910.27,Moyen,Incinération,2023-07-02,203.7,Partielle,Sac rouge,Non,BioLogistics,Pharmacie
34,CHU de Yaoundé,Cameroun,Nord,Infectieux,310.18,66721.62,Élevé,Incinération,2024-10-12,130.51,,Sac rouge,Non,SafeWaste,Laboratoire
562,Hôpital de la Mère et de l'Enfant,Bénin,Zou,Pharmaceutiques,135.85,20509.82,Moyen,Incinération,2023-11-13,219.33,Oui,Sac rouge,Non,SafeWaste,Pharmacie
16,CHR Lomé Commune,Togo,Centrale,Chimiques,373.12,39400.58,Moyen,Désinfection chimique,2024-03-12,12.48,En attente,Conteneur rigide,Non,CleanMed,Laboratoire
233,CHU de Suru-Léré,Bénin,Borgou,Piqûres/Coupures,253.1,59152.07,Élevé,Incinération,2023-07-10,183.98,Partielle,Sac rouge,Non,EcoTrans,Soins Intensifs
203,Hôpital Principal de Dakar,Sénégal,Saint-Louis,Chimiques,482.27,44121.72,Moyen,Désinfection chimique,2023-06-03,9.13,Oui,Sac jaune,Oui,BioLogistics,Laboratoire
67,CHR de Korhogo,Côte d'Ivoire,Gbêkê,Infectieux,466.62,55669.33,Élevé,Autoclave,2023-07-17,131.61,Oui,Conteneur rigide,Non,SafeWaste,Maladies Infectieuses
510,Hôpital de Panzi,RDC,Kongo Central,Piqûres/Coupures,323.27,79887.42,Élevé,Incinération,2023-04-16,130.51,,Sac rouge,Non,CleanMed,Urgences
536,CHU de Libreville,Gabon,Estuaire,Chimiques,145.33,15003.68,Moyen,Désinfection chimique,2024-11-03,196.55,Oui,Conteneur rigide,Non,Hopital Service,Maintenance
107,CHR d'Oyem,Gabon,Haut-Ogooué,Chimiques,328.82,33626.51,Moyen,Désinfection chimique,2023-02-20,245.86,Oui,Carton DASRI,Non,Hopital Service,Laboratoire
84,Hôpital Albert Schweitzer,Gabon,Ogooué-Maritime,Infectieux,137.26,19163.38,Moyen,Incinération,2023-05-17,179.47,Partielle,Sac rouge,Non,EcoTrans,Maladies Infectieuses
618,Clinique Ngaliema,RDC,Lualaba,Pharmaceutiques,427.13,59368.86,Moyen,Incinération,2024-09-15,116.05,Non,Fût,Oui,Hopital Service,Pharmacie
690,CHU de Suru-Léré,Bénin,Atlantique,Piqûres/Coupures,179.55,22881.51,Élevé,Autoclave,2023-11-05,72.88,Partielle,Sac jaune,Oui,BioLogistics,Soins Intensifs
106,Hôpital Général de Référence de Kinshasa,RDC,Kongo Central,Organiques,375.94,7075.93,Faible,Enfouissement,2023-01-23,18.41,Partielle,Conteneur rigide,Non,Hopital Service,Restauration
199,Hôpital Régional de Bertoua,Cameroun,Centre,Infectieux,328.73,27236.65,Moyen,Autoclave,2023-11-22,65.57,Oui,Sac jaune,Non,BioLogistics,Chirurgie
526,Hôpital Régional de Bertoua,Cameroun,Est,Chimiques,253.22,25951.31,Moyen,Désinfection chimique,2024-05-09,130.51,Non,Sac jaune,Non,EcoTrans,Maintenance
230,Polyclinique Internationale Sainte Anne-Marie (PISAM),Côte d'Ivoire,Haut-Sassandra,Piqûres/Coupures,42.65,10350.64,Élevé,Incinération,2024-07-24,127.04,Oui,Sac rouge,Non,EcoTrans,Soins Intensifs
503,Hôpital d'Instruction des Armées Omar Bongo,Gabon,Haut-Ogooué,Infectieux,84.26,20237.65,Élevé,Incinération,2023-08-14,243.38,Partielle,Conteneur rigide,Non,SafeWaste,Maladies Infectieuses
104,Hôpital Régional de Ngaoundéré,Cameroun,Nord-Ouest,Radioactifs,249.63,59985.92,Élevé,Incinération,2024-04-22,139.56,Partielle,Fût,Non,BioLogistics,Oncologie
138,Hôpital Heal Africa,RDC,Haut-Katanga,Radioactifs,365.68,89942.87,Élevé,Incinération,2023-06-27,130.51,Non,Conteneur rigide,Non,Hopital Service,Radiologie
512,Hôpital Régional de Bamenda,Cameroun,Est,Piqûres/Coupures,170.96,40602.55,Élevé,Incinération,2023-06-19,34.3,Partielle,Sac rouge,Non,BioLogistics,Urgences
189,Centre Médical de Kinshasa,RDC,Lualaba,Pharmaceutiques,226.17,30684.17,Moyen,Incinération,2024-12-04,237.9,Non,Carton DASRI,Oui,Hopital Service,Pharmacie
291,Hôpital Régional de Mouila,Gabon,Woleu-Ntem,Chimiques,256.81,27565.75,Moyen,Désinfection chimique,2024-12-21,181.9,En attente,Fût,Non,EcoTrans,Laboratoire
43,CHR Tsévié,Togo,Kara,Infectieux,281.18,35130.62,Élevé,Autoclave,2023-09-14,48.01,Non,Sac rouge,Non,CleanMed,Laboratoire
404,Hôpital Général de Matadi,RDC,Lualaba,Organiques,104.29,2023.91,Faible,Enfouissement,2023-10-10,11.93,Non,Sac rouge,Non,SafeWaste,Maternité
566,CHNU de Fann,Sénégal,Dakar,Pharmaceutiques,290.65,42081.06,Moyen,Incinération,2023-02-28,159.2,Non,Carton DASRI,Non,Hopital Service,Oncologie
186,Hôpital Général de Goma,RDC,Haut-Katanga,Organiques,439.91,9598.64,Faible,Enfouissement,2024-02-28,47.37,Partielle,Conteneur rigide,Non,BioLogistics,Restauration
261,CHR de San-Pédro,Côte d'Ivoire,Gbêkê,Organiques,414.3,7847.57,Faible,Enfouissement,2024-05-29,145.62,Non,Sac rouge,Non,Hopital Service,Services Généraux
285,CHR de Korhogo,Côte d'Ivoire,Lagunes,Organiques,428.01,8401.0,Faible,Enfouissement,2023-03-01,238.98,Partielle,Conteneur rigide,Non,Hopital Service,Services Généraux
162,Hôpital de la Mère et de l'Enfant,Bénin,Borgou,Pharmaceutiques,229.69,34667.95,Moyen,Incinération,2024-01-27,57.16,Oui,Sac rouge,Non,EcoTrans,Pharmacie
56,Hôpital Général de Matadi,RDC,Kinshasa,Chimiques,394.52,42899.86,Moyen,Désinfection chimique,2023-05-02,61.04,En attente,Sac jaune,Non,EcoTrans,Maintenance
97,Hôpital Régional de Bertoua,Cameroun,Nord,Radioactifs,41.22,8553.56,Élevé,Incinération,2024-01-30,17.92,Oui,Fût,Non,BioLogistics,Oncologie
612,Hôpital d'Instruction des Armées Omar Bongo,Gabon,Ngounié,Chimiques,413.93,39090.87,Moyen,Désinfection chimique,2023-04-01,130.51,En attente,Sac jaune,Non,Hopital Service,Maintenance
398,CHU de Cocody,Côte d'Ivoire,San-Pédro,Chimiques,485.79,52653.74,Moyen,Désinfection chimique,2024-10-23,18.53,Partielle,Fût,Non,CleanMed,Maintenance
188,Hôpital d'Instruction des Armées Akanda,Gabon,Woleu-Ntem,Infectieux,120.16,27746.44,Élevé,Incinération,2023-04-15,173.59,Partielle,Carton DASRI,Non,SafeWaste,Laboratoire
7,CNHU Hubert Koutoukou Maga,Bénin,Atlantique,Radioactifs,366.8,88639.47,Élevé,Incinération,2024-06-05,147.92,Partielle,Sac jaune,Non,EcoTrans,Radiologie
120,Hôpital Général Idrissa Pouye,Sénégal,Diourbel,Organiques,33.62,656.7,Faible,Enfouissement,2024-09-26,90.86,Partielle,Conteneur rigide,Non,CleanMed,Restauration
343,CHU de Treichville,Côte d'Ivoire,Poro,Piqûres/Coupures,25.02,2844.08,Élevé,Autoclave,2024-11-11,130.51,Oui,Conteneur rigide,Non,SafeWaste,Soins Intensifs
570,Hôpital Général de Référence de Kinshasa,RDC,Kongo Central,Infectieux,244.96,29358.12,Élevé,Autoclave,2024-08-29,202.91,En attente,Fût,Non,,Maladies Infectieuses
65,Clinique Mahouna,Bénin,Zou,Infectieux,368.1,43261.48,Élevé,Autoclave,2024-06-03,166.12,Oui,Sac jaune,Non,EcoTrans,Maladies Infectieuses
183,Hôpital Régional de Bamenda,Cameroun,Nord,Pharmaceutiques,260.17,36902.73,Moyen,Incinération,2024-12-25,46.97,Non,Conteneur rigide,Non,SafeWaste,Pharmacie
12,CHD Atacora,Bénin,Borgou,Chimiques,249.63,24362.71,Moyen,Désinfection chimique,2024-06-01,219.58,Non,Conteneur rigide,Non,SafeWaste,Maintenance
47,Clinique Autel d'Elie,Togo,Maritime,Organiques,402.69,7693.4,Faible,Enfouissement,2023-12-23,130.51,Partielle,Carton DASRI,Non,CleanMed,Maternité
530,Hôpital Général Idrissa Pouye,Sénégal,Thiès,Radioactifs,16.45,4053.55,Élevé,Incinération,2024-05-30,130.51,Partielle,Sac jaune,Non,SafeWaste,Radiologie
435,Hôpital Militaire d'Abidjan,Côte d'Ivoire,Lagunes,Piqûres/Coupures,155.38,35412.86,Élevé,Incinération,2024-12-18,136.76,En attente,Conteneur rigide,Non,SafeWaste,Urgences
117,CHUD Ouémé-Plateau,Bénin,Littoral,Piqûres/Coupures,379.94,88551.64,Élevé,Incinération,2023-04-27,170.13,Oui,Sac jaune,Non,CleanMed,Chirurgie
229,CHNU de Fann,Sénégal,Fatick,Infectieux,308.03,71285.24,Élevé,Incinération,2024-05-20,178.09,Partielle,Conteneur rigide,Non,BioLogistics,Urgences
501,Polyclinique Internationale Sainte Anne-Marie (PISAM),Côte d'Ivoire,Poro,Chimiques,344.51,37531.47,Moyen,Désinfection chimique,2023-12-10,232.2,En attente,Fût,Non,Hopital Service,Maintenance
621,Clinique Mahouna,Bénin,Atlantique,Organiques,446.65,8342.95,Faible,Enfouissement,2023-09-01,11.65,Oui,Sac jaune,Non,Hopital Service,Restauration
531,Hôpital Régional de Thiès,Sénégal,Diourbel,Infectieux,194.61,40278.09,Élevé,Incinération,2024-02-18,146.69,Non,Conteneur rigide,Oui,Hopital Service,Laboratoire
132,CHU Campus,Togo,Plateaux,Radioactifs,249.63,52002.55,Élevé,Incinération,2024-04-15,241.12,En attente,Sac rouge,Non,EcoTrans,Oncologie
490,Hôpital Général de Yaoundé,Cameroun,Adamaoua,Organiques,223.76,4348.17,Faible,Enfouissement,2023-01-29,130.51,Oui,Sac jaune,Non,EcoTrans,Restauration
63,CHU Campus,Togo,Maritime,Infectieux,111.09,24236.68,Élevé,Incinération,2024-02-06,249.04,Non,Fût,Non,Hopital Service,Maladies Infectieuses
224,CHU de Treichville,Côte d'Ivoire,Haut-Sassandra,Piqûres/Coupures,92.93,19037.86,Élevé,Incinération,2024-01-20,22.49,Oui,Sac jaune,Non,Hopital Service,Chirurgie
321,Hôpital Principal de Dakar,Sénégal,Dakar,Organiques,455.47,9350.44,Faible,Enfouissement,2024-09-01,186.2,En attente,Fût,Non,SafeWaste,Restauration
250,Hôpital Roi Baudouin,Sénégal,Ziguinchor,Chimiques,94.52,9418.04,Moyen,Désinfection chimique,2023-11-25,105.88,Partielle,Conteneur rigide,Non,EcoTrans,Laboratoire
335,Hôpital Régional de Kaolack,Sénégal,Diourbel,Organiques,121.71,2503.0,Faible,Enfouissement,2024-11-15,137.97,En attente,Sac jaune,Non,BioLogistics,Restauration
196,Hôpital Régional de Kaolack,Sénégal,Fatick,Piqûres/Coupures,269.81,61776.17,Élevé,Incinération,2024-03-14,129.79,Partielle,Fût,Non,SafeWaste,Urgences
563,Hôpital Dogta-Lafiè,Togo,Kara,Piqûres/Coupures,483.24,119399.51,Élevé,Incinération,2024-08-22,12.11,Oui,Sac jaune,Non,CleanMed,Urgences
360,CHR de Port-Gentil,Gabon,Ngounié,Organiques,299.89,6078.67,Faible,Enfouissement,2024-06-06,89.35,En attente,Fût,Non,CleanMed,Services Généraux
601,CHU de Yaoundé,Cameroun,Littoral,Chimiques,188.29,19165.22,Moyen,Désinfection chimique,2024-04-03,19.8,Oui,Conteneur rigide,Non,CleanMed,Oncologie
267,Clinique Bonanjo,Cameroun,Nord,Infectieux,249.63,28699.53,Élevé,Autoclave,2024-08-27,179.04,En attente,Sac jaune,Non,BioLogistics,Maladies Infectieuses
682,Hôpital Saint-Luc,Bénin,Littoral,Organiques,203.15,3991.77,Faible,Enfouissement,2024-03-21,223.82,Partielle,Conteneur rigide,Non,,Restauration
548,Hôpital Général de Matadi,RDC,Kongo Central,Piqûres/Coupures,193.37,42951.76,Élevé,Incinération,2024-07-12,235.09,Partielle,Carton DASRI,Non,EcoTrans,Soins Intensifs
460,CHU de Cocody,Côte d'Ivoire,Gbêkê,Infectieux,297.24,47214.56,Faible,Incinération,2024-11-26,130.51,En attente,Conteneur rigide,Oui,,Maladies Infectieuses
446,CHR Lomé Commune,Togo,Maritime,Radioactifs,58.13,13475.49,Élevé,Incinération,2024-06-30,149.55,Partielle,Carton DASRI,Oui,Hopital Service,Radiologie
555,CHU de Treichville,Côte d'Ivoire,Haut-Sassandra,Pharmaceutiques,416.99,61086.74,Moyen,Incinération,2024-12-02,130.51,Partielle,Carton DASRI,Non,CleanMed,Pharmacie
314,CHU Sylvanus Olympio,Togo,Maritime,Organiques,211.85,4215.39,Faible,Enfouissement,2023-01-03,204.81,Non,Sac jaune,Non,BioLogistics,Restauration
22,Hôpital du Cinquantenaire,RDC,Kongo Central,Pharmaceutiques,153.5,22425.22,Faible,Incinération,2023-11-15,17.12,Partielle,Conteneur rigide,Non,Hopital Service,Pharmacie
349,CHD Zou,Bénin,Borgou,Chimiques,93.48,8693.08,Moyen,Désinfection chimique,2024-12-22,129.21,Non,Carton DASRI,Non,EcoTrans,Laboratoire
506,CHU de Treichville,Côte d'Ivoire,Lagunes,Chimiques,445.16,43941.81,Moyen,Désinfection chimique,2024-06-12,54.14,Non,Conteneur rigide,Non,SafeWaste,Laboratoire
266,CHU Sylvanus Olympio,Togo,Centrale,Piqûres/Coupures,51.22,12690.61,Élevé,Incinération,2024-04-09,142.75,Non,Fût,Non,SafeWaste,Chirurgie
79,Hôpital Militaire d'Abidjan,Côte d'Ivoire,San-Pédro,Radioactifs,181.76,40465.62,Élevé,Incinération,2024-12-03,86.91,Oui,Conteneur rigide,Non,SafeWaste,Radiologie
366,Polyclinique Internationale Sainte Anne-Marie (PISAM),Côte d'Ivoire,San-Pédro,Organiques,439.61,8945.05,Faible,Enfouissement,2023-02-04,18.85,Oui,Carton DASRI,Non,SafeWaste,Maternité
13,CHR de San-Pédro,Côte d'Ivoire,Lagunes,Piqûres/Coupures,3.61,866.22,Élevé,Incinération,2023-04-08,68.15,Partielle,Sac jaune,Non,Hopital Service,Chirurgie
296,Hôpital Ndamatou,Sénégal,Thiès,Pharmaceutiques,326.93,45408.41,Moyen,Incinération,2023-07-02,170.53,Oui,Fût,Non,BioLogistics,Pharmacie
471,CHU de Treichville,Côte d'Ivoire,Poro,Pharmaceutiques,71.93,9988.24,Moyen,Incinération,2023-09-25,222.99,,Conteneur rigide,Non,EcoTrans,Pharmacie
592,CHU de Yaoundé,Cameroun,Adamaoua,Piqûres/Coupures,138.61,30927.05,Élevé,Incinération,2024-01-04,184.86,Partielle,Conteneur rigide,Non,SafeWaste,Urgences
431,CHD Atacora,Bénin,Zou,Piqûres/Coupures,249.63,51086.51,Élevé,Incinération,2024-06-17,156.2,En attente,Sac rouge,Non,Hopital Service,Urgences
41,Hôpital de la Mère et de l'Enfant,Bénin,Ouémé,Infectieux,33.36,8059.13,Élevé,Incinération,2023-04-11,92.26,Oui,Carton DASRI,Non,Hopital Service,Maladies Infectieuses
629,CHUD Ouémé-Plateau,Bénin,Zou,Chimiques,238.94,23784.7,Moyen,Désinfection chimique,2024-04-04,181.24,Oui,Fût,Non,SafeWaste,Laboratoire
101,Hôpital Laquintinie de Douala,Cameroun,Littoral,Infectieux,365.02,40459.53,Élevé,Autoclave,2023-12-18,130.51,Partielle,Carton DASRI,Non,BioLogistics,Urgences
655,CHR d'Oyem,Gabon,Ogooué-Maritime,Piqûres/Coupures,307.19,74740.04,Élevé,Incinération,2023-12-31,128.01,Partielle,Fût,Non,EcoTrans,Chirurgie
667,Hôpital Régional de Garoua,Cameroun,Centre,Infectieux,477.6,98382.59,Élevé,Incinération,2023-01-28,125.27,Partielle,Fût,Non,BioLogistics,Urgences
424,CHR Tsévié,Togo,Plateaux,Pharmaceutiques,247.28,38300.48,Moyen,Incinération,2023-08-19,35.57,En attente,Sac jaune,Non,SafeWaste,Pharmacie
307,Hôpital Général de Goma,RDC,Nord-Kivu,Pharmaceutiques,224.08,32430.45,Moyen,Incinération,2024-04-11,18.52,Partielle,Sac rouge,Non,BioLogistics,Oncologie
652,Hôpital Régional de Bamenda,Cameroun,Adamaoua,Pharmaceutiques,329.61,47278.54,Moyen,Incinération,2023-12-03,5.3,En attente,Conteneur rigide,Non,EcoTrans,Oncologie
88,Hôpital Régional de Ngaoundéré,Cameroun,Est,Infectieux,130.39,15830.77,Élevé,Autoclave,2023-08-23,86.95,Oui,Sac rouge,Oui,,Urgences
217,Hôpital Général de Matadi,RDC,Kinshasa,Infectieux,159.06,35130.36,Élevé,Incinération,2023-01-24,33.92,En attente,Carton DASRI,Non,Hopital Service,Urgences
358,Hôpital d'Instruction des Armées Akanda,Gabon,Ogooué-Maritime,Radioactifs,32.76,7091.31,Élevé,Incinération,2024-07-09,57.35,Partielle,Carton DASRI,Non,Hopital Service,Oncologie
507,CHNU de Fann,Sénégal,Saint-Louis,Chimiques,173.59,19012.14,Moyen,Désinfection chimique,2023-09-21,138.81,Non,Conteneur rigide,Non,SafeWaste,Laboratoire
301,Clinique Ngaliema,RDC,Haut-Katanga,Chimiques,332.83,34935.04,Moyen,Désinfection chimique,2023-08-22,246.54,Partielle,Sac jaune,Oui,SafeWaste,Laboratoire
509,Centre Médical de Kinshasa,RDC,Nord-Kivu,Piqûres/Coupures,13.7,3062.64,Élevé,Incinération,2023-06-23,94.8,En attente,Sac jaune,Non,SafeWaste,Chirurgie
595,Hôpital Régional de Thiès,Sénégal,Ziguinchor,Chimiques,75.25,7462.42,Moyen,Désinfection chimique,2023-03-02,130.51,Partielle,Conteneur rigide,Non,Hopital Service,Laboratoire
351,Hôpital de la Mère et de l'Enfant,Bénin,Littoral,Piqûres/Coupures,120.52,13538.73,Élevé,Autoclave,2024-07-13,141.11,Partielle,Sac rouge,Non,Hopital Service,Soins Intensifs
659,CHD Zou,Bénin,Borgou,Organiques,249.63,5242.13,Faible,Enfouissement,2023-03-29,20.57,Oui,Fût,Non,SafeWaste,Services Généraux
187,CHR Tsévié,Togo,Kara,Organiques,435.42,9100.46,Faible,Enfouissement,2023-05-06,130.51,Partielle,Sac rouge,Non,CleanMed,Maternité
631,Hôpital Central de Yaoundé,Cameroun,Nord,Infectieux,361.63,80718.4,Élevé,Incinération,2023-03-23,10.59,Oui,Sac jaune,Non,BioLogistics,Laboratoire
478,Centre de Santé de Mbour,Sénégal,Kolda,Chimiques,62.38,6286.07,Moyen,Désinfection chimique,2024-09-16,221.15,Partielle,Fût,Non,SafeWaste,Laboratoire
146,Hôpital Militaire d'Abidjan,Côte d'Ivoire,Lagunes,Radioactifs,304.66,62079.95,Élevé,Incinération,2023-12-13,130.51,Partielle,Sac jaune,Non,Hopital Service,Radiologie
605,CHU de Yaoundé,Cameroun,Nord-Ouest,Pharmaceutiques,193.88,31616.39,Moyen,Incinération,2023-01-31,91.16,Oui,Fût,Non,EcoTrans,Pharmacie
142,Hôpital Principal de Dakar,Sénégal,Dakar,Piqûres/Coupures,99.85,24641.41,Élevé,Incinération,2024-10-26,94.8,En attente,Sac jaune,Non,SafeWaste,Chirurgie
599,CHD Atacora,Bénin,Borgou,Infectieux,431.91,100222.36,Élevé,Incinération,2024-04-06,130.51,En attente,Fût,Oui,SafeWaste,Laboratoire
585,CHR Tsévié,Togo,Kara,Radioactifs,361.35,89309.02,Élevé,Incinération,2023-02-04,62.13,En attente,Conteneur rigide,Non,Hopital Service,Radiologie
74,Hôpital Gynéco-Obstétrique,Cameroun,Est,Piqûres/Coupures,420.06,89976.52,Élevé,Incinération,2023-03-19,5.06,Non,Fût,Non,EcoTrans,Urgences
80,Hôpital de Zone de Ménontin,Bénin,Ouémé,Organiques,167.92,3341.27,Faible,Enfouissement,2023-01-30,150.79,Non,Carton DASRI,Non,BioLogistics,Restauration
42,Hôpital Général Idrissa Pouye,Sénégal,Fatick,Chimiques,290.41,28262.85,Moyen,Désinfection chimique,2024-01-04,99.97,En attente,Sac jaune,Non,SafeWaste,Maintenance
583,Hôpital Mère-Enfant de Bingerville,Côte d'Ivoire,Haut-Sassandra,Radioactifs,482.05,102308.95,Élevé,Incinération,2024-06-19,11.96,Partielle,Conteneur rigide,Non,CleanMed,Oncologie
109,Clinique Bonanjo,Cameroun,Ouest,Radioactifs,35.41,8648.54,Élevé,Incinération,2024-02-04,146.17,En attente,Fût,Non,CleanMed,Radiologie
26,Centre Médical de Kinshasa,RDC,Haut-Katanga,Chimiques,224.86,24112.58,Moyen,Désinfection chimique,2024-09-16,225.94,Non,Fût,Non,EcoTrans,Oncologie
688,CHR de Franceville,Gabon,Estuaire,Organiques,489.51,9922.17,Faible,Enfouissement,2023-04-17,130.51,Oui,Conteneur rigide,Oui,SafeWaste,Restauration
192,Hôpital Central de Yaoundé,Cameroun,Nord,Radioactifs,14.56,3142.48,Élevé,Incinération,2023-01-18,125.62,Partielle,Sac rouge,Non,EcoTrans,Radiologie
254,Hôpital Aristide Le Dantec,Sénégal,Kolda,Infectieux,355.41,74398.55,Élevé,Incinération,2023-01-28,221.6,Oui,Conteneur rigide,Non,Hopital Service,Chirurgie
